ticket_id,customer_id,ticket_date,issue_type,priority,resolved
681,306,2023-09-09,Bug,Medium,True
682,307,2024-04-24,Bug,High,True
683,307,2022-07-03,Technical,Medium,True
684,307,2024-01-29,Bug,Medium,True
685,308,2021-03-22,Billing,Medium,True
686,309,2022-12-08,Bug,Low,True
687,309,2022-10-03,Billing,Medium,False
688,310,2024-12-16,Bug,Medium,False
689,310,2024-10-27,Feature Request,Medium,True
690,310,2024-08-06,Feature Request,High,False
691,310,2024-11-01,Feature Request,Low,False
692,312,2020-06-20,Feature Request,Low,False
693,312,2024-05-24,Technical,High,True
694,313,2024-09-18,Technical,Low,False
695,313,2024-07-17,Feature Request,Low,False
696,314,2024-07-13,Billing,Low,False
697,314,2024-06-04,Technical,Low,False
698,314,2024-04-29,Billing,Medium,False
699,314,2024-06-08,Feature Request,Medium,False
700,315,2024-07-26,Feature Request,Low,True
701,315,2024-05-27,Bug,High,True
702,315,2024-05-16,Billing,Low,True
703,316,2021-09-23,Technical,Medium,False
704,316,2022-10-02,Bug,Medium,True
705,316,2022-01-20,Bug,Medium,True
706,319,2023-01-14,Billing,Medium,False
707,319,2024-07-11,Technical,Medium,False
708,319,2024-04-05,Feature Request,Low,False
709,320,2022-02-25,Feature Request,High,False
710,320,2022-06-23,Bug,Low,True
711,320,2024-04-14,Billing,Low,False
712,321,2024-10-21,Bug,Medium,False
713,321,2022-03-15,Feature Request,Low,True
714,321,2022-11-23,Technical,Low,False
715,321,2023-09-24,Bug,High,True
716,322,2024-10-06,Billing,High,False
717,322,2023-10-01,Feature Request,Low,True
718,323,2024-06-14,Billing,Low,False
719,323,2024-06-19,Bug,Medium,True
720,323,2024-05-10,Bug,Medium,False
721,324,2024-09-08,Bug,High,True
722,324,2024-11-24,Technical,Medium,True
723,329,2024-06-20,Feature Request,High,True
724,329,2023-09-05,Feature Request,High,True
725,329,2024-08-30,Feature Request,High,False
726,330,2022-05-07,Billing,High,False
727,331,2021-03-09,Bug,High,True
728,331,2021-04-27,Feature Request,High,True
729,331,2021-05-27,Bug,Low,False
730,333,2023-12-07,Technical,Low,True
731,333,2024-09-19,Billing,Medium,False
732,333,2023-06-19,Technical,Low,True
733,333,2024-07-23,Feature Request,Low,False
734,334,2024-02-19,Bug,Low,True
735,334,2024-06-15,Feature Request,Low,False
736,334,2023-07-27,Technical,Medium,True
737,336,2022-07-15,Feature Request,Low,True
738,336,2022-03-09,Technical,Low,False
739,337,2023-01-25,Feature Request,Medium,True
740,338,2023-04-24,Billing,High,True
741,338,2024-05-25,Technical,Low,False
742,338,2024-07-11,Billing,High,True
743,339,2021-07-31,Bug,Low,True
744,339,2021-12-31,Technical,Low,False
745,339,2024-06-15,Technical,High,True
746,340,2024-09-26,Feature Request,High,True
747,340,2023-04-29,Feature Request,High,True
748,340,2023-04-01,Billing,Medium,True
749,341,2024-07-26,Billing,Low,True
750,341,2024-07-03,Billing,Medium,True
751,341,2024-07-17,Feature Request,High,False
752,341,2024-05-16,Bug,Low,True
753,342,2023-03-11,Technical,Low,False
754,343,2022-01-15,Feature Request,Low,True
755,343,2024-08-23,Bug,Medium,False
756,343,2020-09-03,Technical,Low,False
757,343,2023-12-24,Billing,Low,True
758,344,2021-09-29,Technical,Medium,False
759,344,2021-09-11,Bug,Low,True
760,344,2022-01-02,Technical,Medium,True
761,345,2024-08-20,Technical,High,False
762,345,2024-12-13,Feature Request,High,False
763,345,2023-02-26,Feature Request,Medium,False
764,346,2022-09-03,Technical,Low,False
765,346,2022-10-13,Bug,Low,False
766,346,2022-09-30,Feature Request,Medium,False
767,348,2022-12-20,Billing,High,False
768,348,2022-12-03,Billing,Medium,True
769,348,2022-11-30,Bug,Low,False
770,348,2022-12-22,Bug,Medium,True
771,348,2022-12-07,Feature Request,Medium,False
772,348,2022-12-25,Bug,Low,False
773,348,2022-12-11,Bug,Low,False
774,348,2022-12-05,Feature Request,Medium,True
775,349,2024-07-25,Bug,High,False
776,349,2023-04-20,Feature Request,Medium,False
777,349,2022-06-29,Bug,Medium,False
778,349,2023-08-12,Billing,Medium,True
779,350,2024-11-14,Bug,High,True
780,350,2024-06-11,Feature Request,Medium,False
781,350,2023-03-04,Technical,Medium,True
782,351,2021-12-24,Bug,Medium,True
783,351,2022-02-05,Feature Request,High,False
784,352,2023-07-19,Bug,Low,True
785,353,2023-06-19,Technical,High,True
786,353,2020-07-27,Bug,Medium,True
787,353,2021-01-10,Feature Request,Medium,True
788,354,2023-06-07,Feature Request,Low,True
789,357,2022-01-20,Billing,Low,False
790,357,2021-12-25,Technical,High,True
791,357,2021-10-29,Bug,Medium,False
792,359,2024-06-17,Feature Request,High,True
793,359,2024-07-26,Technical,High,True
794,359,2024-07-04,Feature Request,High,False
795,359,2024-07-28,Technical,Medium,True
796,360,2024-06-16,Technical,Medium,True
797,361,2024-06-05,Billing,Low,True
798,361,2024-06-16,Bug,High,True
799,362,2023-12-18,Technical,High,True
800,362,2023-09-20,Technical,High,True
801,363,2023-12-14,Billing,Medium,False
802,363,2022-11-21,Feature Request,High,False
803,363,2023-05-11,Technical,High,False
804,363,2023-12-15,Technical,High,True
805,365,2022-11-15,Technical,Low,True
806,366,2024-03-08,Technical,Low,False
807,367,2024-07-24,Billing,Low,True
808,367,2024-10-12,Technical,Medium,True
809,367,2024-06-22,Feature Request,High,True
810,368,2022-10-02,Billing,Low,False
811,368,2024-09-01,Billing,High,False
812,368,2022-08-02,Feature Request,High,True
813,369,2023-05-19,Billing,Low,False
814,369,2022-09-19,Feature Request,Low,True
815,369,2022-04-05,Billing,Medium,False
816,369,2024-03-10,Bug,Low,False
817,370,2024-11-05,Technical,Medium,False
818,370,2024-05-16,Billing,Medium,True
819,371,2021-03-19,Billing,Low,False
820,371,2022-07-31,Bug,High,True
821,372,2024-07-08,Billing,Medium,True
822,372,2024-06-28,Bug,High,False
823,372,2024-07-02,Billing,Low,False
824,372,2024-06-22,Bug,Low,True
825,373,2024-01-25,Bug,Medium,False
826,373,2024-05-25,Feature Request,High,False
827,373,2024-02-02,Billing,Medium,True
828,373,2024-07-06,Bug,Low,False
829,375,2024-04-04,Feature Request,Low,False
830,375,2024-05-16,Feature Request,Medium,True
831,375,2024-04-24,Feature Request,Medium,True
832,376,2024-08-26,Feature Request,High,True
833,376,2024-09-22,Feature Request,Low,True
834,376,2024-05-06,Feature Request,High,True
835,376,2024-07-22,Feature Request,High,True
836,379,2021-01-11,Bug,Low,False
837,379,2020-05-05,Billing,Medium,False
838,379,2021-08-30,Technical,High,True
839,380,2024-04-18,Technical,Medium,False
840,380,2024-06-06,Bug,High,True
841,381,2022-06-14,Billing,Medium,True
842,381,2022-06-04,Feature Request,High,False
843,381,2023-12-22,Technical,Medium,False
844,381,2022-12-05,Feature Request,High,False
845,384,2020-02-05,Technical,Medium,True
846,384,2020-02-26,Technical,High,True
847,384,2020-04-18,Bug,High,False
848,384,2020-02-08,Technical,Low,False
849,384,2020-01-29,Billing,Medium,True
850,384,2020-03-28,Bug,Low,False
851,384,2020-02-28,Technical,Low,True
852,384,2020-02-06,Feature Request,Low,True
853,385,2024-11-10,Feature Request,Medium,True
854,385,2024-08-17,Feature Request,Low,True
855,385,2024-09-19,Billing,High,True
856,385,2024-08-01,Feature Request,Low,False
857,387,2020-11-08,Bug,Low,False
858,388,2024-10-02,Technical,Medium,False
859,389,2023-04-09,Technical,Medium,False
860,389,2022-06-06,Technical,High,True
861,389,2021-09-13,Bug,Medium,False
862,391,2020-08-27,Billing,Low,True
863,391,2020-09-19,Technical,Medium,False
864,391,2020-09-06,Billing,Low,False
865,391,2020-08-31,Technical,High,False
866,391,2020-09-10,Feature Request,Low,True
867,391,2020-09-09,Bug,High,True
868,393,2022-12-29,Feature Request,High,False
869,393,2024-09-25,Billing,Medium,False
870,395,2021-05-08,Technical,Medium,False
871,395,2021-06-16,Technical,Medium,False
872,396,2022-01-01,Billing,Medium,True
873,396,2022-10-26,Technical,Medium,True
874,397,2023-07-10,Feature Request,Low,True
875,397,2023-03-21,Technical,High,False
876,397,2023-08-22,Technical,High,True
877,397,2023-12-29,Billing,Medium,False
878,398,2023-07-22,Technical,High,True
879,398,2023-05-23,Billing,High,True
880,398,2023-07-14,Bug,Low,True
881,398,2023-08-12,Feature Request,Low,True
882,399,2023-11-06,Billing,High,False
883,399,2023-08-18,Bug,High,True
884,399,2023-07-05,Technical,High,False
885,401,2022-08-28,Technical,High,True
886,401,2023-09-17,Feature Request,High,True
887,401,2024-10-06,Technical,High,True
888,402,2024-04-28,Billing,Low,False
889,402,2023-02-11,Billing,Low,True
890,402,2023-06-02,Feature Request,Medium,True
891,402,2024-11-06,Technical,Low,False
892,403,2022-09-15,Bug,Medium,True
893,403,2024-09-02,Billing,Medium,False
894,403,2024-09-20,Technical,Low,False
895,403,2024-07-08,Bug,Low,False
896,404,2021-01-27,Technical,Medium,True
897,404,2021-09-14,Billing,High,False
898,404,2024-10-22,Billing,High,True
899,405,2024-01-31,Bug,Medium,False
900,406,2024-01-27,Technical,Medium,True
901,407,2023-11-18,Bug,Medium,True
902,407,2023-09-09,Billing,High,False
903,407,2024-05-14,Feature Request,Low,False
904,407,2024-04-24,Billing,Low,True
905,408,2023-03-18,Feature Request,Low,True
906,408,2023-03-02,Billing,Low,False
907,408,2023-04-01,Billing,Medium,False
908,408,2023-03-12,Bug,Low,False
909,408,2023-04-16,Bug,High,False
910,408,2023-03-31,Bug,Medium,True
911,409,2023-03-26,Bug,Medium,True
912,409,2022-06-05,Technical,Medium,False
913,410,2023-11-15,Bug,Low,True
914,410,2022-11-23,Feature Request,Low,False
915,410,2023-02-07,Billing,Medium,False
916,410,2022-09-20,Bug,Low,False
917,412,2022-06-17,Technical,Medium,True
918,412,2022-09-26,Technical,High,False
919,412,2022-06-25,Technical,High,True
920,412,2022-08-02,Billing,High,True
921,413,2023-09-21,Billing,High,False
922,413,2023-10-15,Feature Request,Low,False
923,413,2024-07-09,Bug,High,True
924,413,2024-08-22,Technical,Low,True
925,415,2022-01-12,Billing,High,False
926,415,2022-01-12,Feature Request,Medium,False
927,415,2022-01-12,Feature Request,Low,True
928,415,2022-01-12,Technical,Medium,False
929,416,2023-11-25,Technical,High,True
930,416,2023-10-07,Technical,Medium,False
931,417,2024-04-30,Feature Request,High,False
932,417,2024-03-23,Technical,Medium,False
933,417,2023-09-20,Bug,Medium,False
934,417,2024-05-10,Feature Request,Low,False
935,418,2021-08-23,Billing,Low,False
936,419,2023-06-08,Feature Request,Medium,True
937,419,2022-09-20,Bug,High,False
938,419,2022-04-25,Feature Request,Low,True
939,420,2023-05-29,Feature Request,Low,True
940,420,2022-11-18,Billing,Medium,True
941,420,2024-11-23,Feature Request,Medium,False
942,420,2021-08-25,Feature Request,Low,True
943,422,2022-05-02,Feature Request,Medium,False
944,422,2022-03-14,Billing,High,True
945,422,2022-08-05,Feature Request,High,True
946,422,2023-08-13,Bug,High,True
947,423,2022-08-30,Billing,High,True
948,423,2023-09-05,Technical,Low,True
949,423,2023-08-26,Feature Request,Medium,False
950,423,2022-11-14,Billing,Low,True
951,424,2023-12-13,Feature Request,High,False
952,424,2024-04-25,Bug,Medium,False
953,424,2024-09-28,Technical,Medium,True
954,424,2024-11-10,Billing,Low,False
955,425,2023-04-26,Technical,High,True
956,425,2024-02-14,Bug,High,True
957,425,2022-10-02,Technical,Low,False
958,425,2024-04-23,Technical,Medium,True
959,426,2023-01-19,Bug,Medium,True
960,426,2024-07-08,Billing,Medium,True
961,427,2024-04-01,Technical,High,False
962,427,2024-11-20,Technical,Medium,False
963,427,2024-08-17,Feature Request,Low,False
964,427,2024-05-02,Bug,Medium,True
965,428,2022-03-25,Bug,Low,False
966,430,2024-10-13,Feature Request,Medium,True
967,430,2024-08-15,Bug,Medium,True
968,431,2024-11-04,Feature Request,Low,True
969,433,2023-08-26,Billing,Medium,False
970,434,2022-12-26,Bug,High,False
971,434,2023-05-10,Technical,High,True
972,436,2020-07-22,Billing,Medium,True
973,436,2020-07-30,Bug,High,False
974,436,2020-09-07,Billing,Medium,False
975,436,2020-06-16,Technical,High,True
976,437,2022-10-29,Bug,Medium,False
977,437,2022-01-28,Feature Request,High,True
978,438,2022-07-24,Feature Request,Medium,False
979,438,2024-09-21,Technical,Low,False
980,438,2023-07-29,Bug,High,False
981,438,2023-01-29,Billing,Medium,True
982,439,2023-05-12,Feature Request,Medium,False
983,439,2024-08-25,Bug,Low,True
984,439,2023-09-24,Billing,Medium,False
985,441,2023-09-18,Billing,Medium,True
986,441,2024-07-24,Technical,Medium,False
987,441,2023-08-19,Bug,Medium,True
988,443,2024-07-24,Feature Request,High,False
989,444,2020-06-23,Billing,Low,True
990,444,2020-09-17,Billing,Low,False
991,445,2020-09-26,Feature Request,High,True
992,445,2024-07-30,Bug,Low,False
993,445,2024-09-09,Billing,High,False
994,445,2023-04-01,Bug,Medium,True
995,446,2022-11-26,Bug,High,True
996,446,2024-02-09,Billing,Medium,True
997,446,2023-03-12,Feature Request,Low,False
998,446,2021-07-24,Bug,Low,False
999,447,2023-10-22,Feature Request,High,False
1000,447,2024-11-14,Technical,Low,True
1001,447,2024-01-02,Bug,Low,False
1002,448,2021-01-06,Technical,Medium,False
1003,448,2022-06-10,Billing,High,False
1004,448,2022-11-01,Technical,High,False
1005,449,2020-08-10,Technical,High,False
1006,449,2020-12-17,Feature Request,High,True
1007,449,2021-02-25,Feature Request,Medium,True
1008,450,2024-05-01,Bug,Medium,False
1009,451,2022-05-16,Feature Request,Medium,False
1010,452,2021-10-16,Feature Request,Low,True
1011,452,2021-09-19,Bug,Medium,True
1012,452,2021-08-31,Feature Request,Medium,True
1013,453,2024-06-26,Feature Request,High,True
1014,453,2023-04-23,Technical,Low,True
1015,453,2023-05-22,Feature Request,Low,False
1016,454,2021-10-03,Feature Request,High,True
1017,454,2024-07-01,Bug,Low,True
1018,455,2023-11-07,Billing,Low,False
1019,455,2024-08-30,Billing,High,True
1020,455,2023-07-04,Bug,Low,True
1021,457,2024-03-14,Technical,Low,True
1022,457,2024-03-13,Bug,Low,True
1023,458,2023-07-08,Bug,Medium,False
1024,459,2023-10-17,Technical,High,False
1025,459,2024-11-04,Feature Request,Medium,True
1026,459,2022-12-06,Technical,High,True
1027,459,2024-11-22,Bug,High,True
1028,460,2024-01-17,Feature Request,Medium,True
1029,460,2021-09-26,Billing,Medium,True
1030,460,2024-03-20,Feature Request,High,True
1031,460,2024-05-11,Billing,Low,False
1032,461,2023-01-10,Billing,Low,False
1033,467,2024-01-08,Bug,Low,True
1034,468,2022-02-20,Bug,High,True
1035,468,2022-02-21,Feature Request,Low,False
1036,468,2021-12-25,Bug,Low,False
1037,470,2022-01-03,Billing,Low,True
1038,470,2024-03-29,Technical,High,False
1039,470,2021-12-06,Technical,Low,False
1040,471,2023-12-23,Bug,Low,False
1041,472,2024-03-18,Billing,High,False
1042,472,2023-02-01,Billing,Low,True
1043,473,2023-10-16,Bug,High,False
1044,473,2022-04-05,Technical,Medium,True
1045,473,2022-05-14,Technical,High,True
1046,473,2022-11-19,Technical,High,True
1047,474,2024-10-21,Feature Request,High,True
1048,474,2024-09-24,Bug,Low,False
1049,474,2024-07-05,Billing,Medium,False
1050,474,2024-06-07,Technical,Medium,True
1051,475,2024-06-22,Technical,Medium,True
1052,475,2024-05-08,Technical,Low,True
1053,475,2024-01-16,Technical,High,False
1054,475,2023-11-26,Bug,Medium,True
1055,476,2022-11-23,Billing,Medium,True
1056,476,2024-03-26,Technical,Low,True
1057,477,2023-12-20,Billing,Low,True
1058,477,2024-07-30,Feature Request,High,False
1059,478,2023-05-30,Technical,Medium,True
1060,478,2023-06-16,Feature Request,Low,False
1061,478,2023-06-09,Billing,High,False
1062,478,2023-01-31,Feature Request,High,False
1063,479,2023-12-01,Bug,Medium,False
1064,479,2024-09-23,Bug,Low,True
1065,479,2023-03-05,Bug,Medium,True
1066,479,2023-09-08,Billing,High,True
1067,481,2024-07-22,Billing,Low,True
1068,481,2023-10-03,Technical,Low,True
1069,482,2023-09-15,Bug,High,True
1070,482,2022-10-11,Bug,High,False
1071,482,2024-06-25,Billing,High,False
1072,482,2023-11-15,Billing,Low,False
1073,483,2023-08-14,Technical,Low,False
1074,484,2024-02-26,Bug,Medium,False
1075,484,2024-04-01,Feature Request,Medium,True
1076,484,2024-02-23,Bug,Medium,True
1077,484,2023-11-26,Technical,High,True
1078,485,2024-09-14,Feature Request,Medium,False
1079,486,2022-03-03,Billing,High,True
1080,486,2021-10-29,Billing,High,False
1081,487,2022-03-23,Bug,Low,True
1082,487,2023-12-11,Technical,Low,True
1083,487,2022-05-10,Billing,High,True
1084,488,2023-05-17,Technical,Low,False
1085,489,2022-09-24,Feature Request,Medium,False
1086,489,2021-12-28,Technical,High,True
1087,489,2023-05-20,Billing,High,False
1088,491,2024-07-20,Feature Request,High,False
1089,491,2024-03-21,Billing,Medium,True
1090,491,2024-03-11,Bug,Medium,True
1091,491,2023-10-01,Technical,High,False
1092,492,2024-04-03,Feature Request,High,True
1093,492,2024-04-17,Billing,Low,False
1094,493,2020-07-11,Technical,Low,False
1095,493,2020-11-10,Technical,Medium,True
1096,493,2020-09-02,Bug,High,True
1097,493,2020-02-29,Feature Request,Low,True
1098,494,2024-11-19,Feature Request,High,False
1099,495,2022-10-08,Feature Request,High,True
1100,495,2023-05-24,Technical,High,False
1101,496,2024-12-18,Technical,High,True
1102,496,2024-09-28,Billing,Medium,False
1103,496,2023-08-23,Billing,Low,False
1104,497,2024-09-26,Bug,Medium,False
1105,497,2024-10-09,Bug,Medium,True
1106,498,2024-02-23,Feature Request,High,True
1107,498,2024-07-15,Feature Request,High,False
1108,498,2023-09-12,Technical,Low,True
1109,498,2023-05-05,Bug,High,True
1110,499,2023-06-11,Technical,Low,True
1111,500,2024-11-09,Feature Request,Medium,True
1112,500,2024-09-18,Bug,Low,False
1113,500,2023-03-20,Feature Request,Medium,True
1114,502,2024-10-28,Feature Request,High,False
1115,502,2024-11-17,Feature Request,High,False
1116,503,2020-12-09,Billing,Medium,False
1117,503,2022-12-23,Technical,Low,True
1118,503,2022-10-21,Billing,Low,False
1119,503,2022-07-05,Billing,Low,False
1120,504,2022-01-21,Technical,High,True
1121,504,2021-08-12,Technical,Medium,False
1122,506,2023-08-06,Bug,Medium,False
1123,507,2024-07-22,Feature Request,Low,False
1124,507,2023-09-05,Technical,Low,True
1125,507,2023-09-20,Feature Request,Medium,False
1126,507,2022-10-21,Feature Request,Medium,True
1127,508,2023-05-03,Technical,Medium,False
1128,508,2022-11-06,Bug,Low,False
1129,508,2023-09-30,Billing,Low,False
1130,509,2022-07-13,Bug,Medium,False
1131,509,2022-07-12,Technical,Low,True
1132,509,2024-04-14,Billing,Medium,False
1133,509,2022-02-22,Bug,Medium,False
1134,510,2023-03-11,Technical,Low,False
1135,510,2023-07-23,Billing,Medium,False
1136,511,2024-08-03,Feature Request,Medium,True
1137,513,2024-02-20,Technical,Low,True
1138,513,2024-09-20,Feature Request,Low,False
1139,513,2022-08-17,Feature Request,High,True
1140,514,2024-07-24,Technical,High,False
1141,514,2023-11-15,Bug,High,True
1142,514,2022-05-31,Technical,Low,True
1143,515,2023-10-08,Feature Request,Low,False
1144,515,2023-07-07,Feature Request,Low,True
